cgpa,resume_score,placed
6.51,9.83,1
9.12,5.43,1
5.89,6.05,0
4.79,6.85,1
8.42,7.1,1
7.11,5.93,0
5.35,,1
6.67,8.62,1
5.46,5.93,1
8.65,,0
6.34,8.04,1
7.2,6.17,0
7.45,7.62,1
6.03,7.54,1
5.71,6.74,1
6.53,6.53,0
5.18,9.78,1
6.16,7.93,1
5.69,4.99,0
4.72,6.63,1
8.96,,1
6.94,8.03,1
6.65,6.95,1
6.53,7.68,0
8.39,5.51,0
7.0,8.01,1
8.84,6.32,1
7.51,6.39,1
5.27,6.85,1
5.34,4.51,0
7.0,8.58,1
4.66,5.31,1
7.23,7.19,1
7.57,8.59,1
7.43,,1
6.95,5.93,0
7.66,,1
4.63,7.01,1
5.38,6.47,1
5.19,5.07,0
7.63,8.49,1
5.67,5.61,0
4.5,7.69,1
6.99,7.54,1
7.1,5.53,1
6.85,5.72,0
7.41,6.96,1
7.72,5.04,1
4.79,4.06,0
8.96,7.76,1
5.39,5.52,1
8.14,6.58,1
8.75,6.01,1
4.5,6.65,1
6.93,5.64,0
7.47,6.69,1
7.45,5.59,1
7.53,4.7,0
7.1,7.6,0
7.42,3.51,0
6.54,7.48,0
7.83,7.55,1
7.62,7.96,0
6.61,9.09,1
9.27,5.2,1
7.39,,1
7.83,,1
7.1,7.09,0
7.14,7.84,1
6.52,7.02,0
7.3,5.96,1
6.9,6.76,0
9.23,6.29,1
8.51,7.44,1
6.62,5.33,1
5.69,5.96,1
4.6,6.94,1
6.25,8.31,1
6.63,7.87,1
5.37,,0
7.14,,1
7.04,,0
6.5,7.46,1
5.73,,1
8.21,7.17,1
7.74,6.42,0
6.77,5.62,1
8.95,8.93,1
7.67,7.9,0
4.55,7.29,0
7.14,6.24,1
6.05,9.3,1
5.81,4.79,0
7.29,7.71,1
5.67,5.81,1
7.17,8.0,0
6.25,5.84,0
6.03,6.7,0
5.74,4.92,0
6.78,7.33,0
6.14,6.87,0
6.89,6.39,1
6.57,6.59,1
6.47,6.42,1
7.26,5.48,1
5.01,4.28,0
6.5,8.71,1
8.57,7.51,1
9.24,6.76,1
7.27,8.39,1
7.86,,1
4.62,5.55,0
8.12,4.7,0
8.72,4.48,1
7.72,5.96,1
7.73,6.87,1
5.62,5.15,0
6.55,7.25,1
6.21,4.94,0
5.38,5.91,0
5.48,6.02,1
7.97,6.79,1
4.5,6.96,1
7.33,6.74,1
7.75,6.25,0
6.21,9.45,0
4.5,5.51,0
4.5,8.62,1
4.88,7.29,0
6.62,6.43,0
7.44,5.18,1
5.89,6.98,1
7.27,8.95,1
5.83,,1
6.35,5.87,0
5.96,,1
7.95,6.83,1
7.36,7.4,1
7.55,5.14,0
6.59,6.99,1
7.37,6.51,0
7.24,7.1,1
6.51,7.16,0
6.11,7.87,1
7.55,5.64,1
6.59,5.23,1
7.59,6.75,1
6.28,5.51,0
6.75,7.09,1
6.21,4.81,0
9.74,6.19,0
5.22,6.93,1
5.19,7.92,1
7.85,,1
7.43,,1
8.3,9.42,1
6.89,6.82,1
7.21,5.43,1
8.65,7.89,1
6.35,6.23,1
8.19,7.6,0
8.16,5.68,0
5.91,5.61,0
7.34,6.5,1
7.15,8.72,1
6.01,8.62,0
7.03,7.19,1
5.72,8.66,1
7.18,10.0,1
7.95,7.51,0
8.0,6.53,1
6.35,,1
7.49,5.37,1
8.32,,0
4.5,7.14,1
6.94,,1
6.66,5.18,0
6.56,8.52,1
8.14,6.02,1
8.25,5.29,1
7.13,6.96,1
6.64,7.24,1
8.55,7.91,1
9.75,7.27,1
5.42,7.36,1
6.42,5.28,0
4.8,5.7,0
6.73,5.83,0
6.36,3.85,0
6.13,,1
8.39,7.03,1
6.87,6.05,1
7.16,7.61,1
7.42,8.37,1
5.91,6.65,1
7.36,5.26,0
5.49,,0
7.87,6.09,0
5.38,6.19,0
5.87,5.15,0
7.76,8.1,1
7.18,10.0,1
6.18,8.29,1
8.19,7.5,1
5.74,7.5,1
7.29,7.14,0
7.17,4.4,0
6.35,5.98,0
7.06,6.09,0
7.35,7.51,0
7.09,6.84,1
8.81,,0
6.32,5.24,1
8.76,6.57,1
6.9,5.88,1
6.01,,1
5.19,7.18,0
6.2,6.71,1
7.17,8.05,0
7.05,6.77,1
7.56,6.67,1
6.52,7.15,1
4.58,6.75,0
5.85,5.14,1
8.29,8.88,1
6.59,,1
8.05,4.71,0
8.34,7.15,1
7.02,,0
6.67,8.52,1
6.13,6.89,0
6.72,5.85,0
7.48,8.62,1
5.66,9.71,1
7.04,7.05,0
6.23,6.9,1
6.66,7.07,0
8.03,7.2,1
6.39,6.72,1
5.81,6.62,1
4.98,6.64,0
8.4,5.31,1
4.63,5.58,0
7.05,6.8,1
7.81,8.45,0
6.96,7.12,0
8.99,7.35,1
6.21,5.87,1
7.01,8.93,1
6.86,6.4,1
7.29,6.47,1
8.2,,1
8.4,6.55,1
4.57,7.25,1
4.63,6.48,1
7.72,6.43,0
7.49,5.83,0
8.53,3.0,1
4.5,6.53,1
7.18,7.4,0
6.74,7.31,1
8.83,3.03,1
6.92,8.35,1
8.22,,0
5.93,8.4,1
7.33,7.04,1
6.25,7.16,1
5.41,9.1,1
7.18,7.68,1
7.69,7.31,1
8.28,7.36,1
7.26,6.87,0
7.15,6.38,1
7.84,6.47,1
6.39,5.98,1
9.22,4.41,0
7.92,6.1,1
7.02,6.6,1
7.15,6.52,1
7.15,8.21,1
7.52,9.33,1
5.3,5.72,0
7.71,8.5,1
6.22,7.85,0
9.5,6.33,1
5.72,5.63,0
6.65,8.02,1
6.79,7.42,1
6.07,7.22,0
6.35,7.78,1
6.6,6.31,0
7.59,7.52,1
6.02,7.13,0
5.51,5.92,1
7.54,8.92,1
4.5,8.88,1
8.08,8.8,1
5.82,7.25,0
7.4,5.83,1
5.81,4.59,1
7.17,8.08,1
4.92,6.11,1
7.71,7.18,1
6.66,8.02,1
7.71,6.81,0
6.66,8.93,1
8.15,7.1,0
5.86,5.78,1
7.46,6.65,1
6.28,7.62,0
8.04,4.94,0
7.46,6.31,1
8.21,7.75,1
7.27,6.86,1
7.95,6.56,0
7.6,8.39,0
7.88,6.49,1
7.28,8.82,1
6.65,5.72,1
7.0,6.21,0
5.82,,1
8.97,,1
7.31,,0
6.52,6.53,1
4.93,6.76,1
5.6,7.78,0
7.51,6.14,0
5.53,,0
6.85,,0
7.65,6.47,0
6.23,8.26,0
5.44,6.0,1
7.24,8.94,0
7.17,6.61,0
5.87,7.26,1
7.85,,0
6.99,6.73,1
7.68,6.01,0
10.0,7.81,1
7.86,4.28,1
6.72,7.31,1
6.28,7.02,1
5.61,5.42,0
7.93,9.03,1
6.05,5.54,1
8.13,5.85,1
7.75,,0
4.86,6.65,1
6.78,4.94,1
6.08,6.45,0
4.86,7.41,1
10.0,5.5,1
7.57,7.43,1
8.22,7.82,0
6.89,7.41,1
5.41,7.37,1
6.5,6.57,1
7.11,3.7,1
7.98,6.07,1
8.27,7.72,1
6.7,7.11,0
6.25,,0
7.68,5.41,1
9.57,7.05,1
9.91,,1
5.66,,1
7.05,5.64,1
8.24,8.06,1
5.44,6.55,0
6.11,5.78,0
5.51,4.29,0
7.35,8.01,0
6.0,3.88,1
8.26,5.55,1
6.58,8.68,0
6.2,5.66,1
7.4,10.0,1
5.04,8.88,1
8.8,7.22,0
7.23,6.02,1
6.57,6.92,0
5.54,6.48,0
4.75,7.47,1
7.15,4.95,1
6.71,5.09,0
7.22,6.29,1
7.93,4.9,1
6.93,6.29,1
5.6,8.13,0
6.16,8.12,1
7.57,7.29,0
7.43,7.49,0
6.27,7.92,1
4.5,6.78,0
6.47,,1
5.28,,0
6.74,3.36,1
6.02,5.94,1
5.56,6.51,0
6.09,6.88,1
6.18,5.34,0
7.75,8.46,0
6.94,8.39,1
5.9,6.21,0
7.1,7.4,1
6.68,6.9,1
4.79,6.82,1
7.47,6.34,1
6.94,7.32,1
6.75,7.31,1
6.89,4.86,1
7.58,8.69,1
7.22,6.98,1
7.14,8.03,0
7.87,,1
6.43,,0
7.61,8.2,1
8.85,6.38,0
6.38,8.15,1
5.45,4.16,0
5.77,6.2,1
6.48,,1
4.56,7.98,1
6.56,6.47,1
6.14,6.82,1
7.69,7.91,1
6.47,6.7,1
7.05,7.02,1
7.93,5.56,1
8.1,6.47,1
7.44,6.02,0
5.16,7.89,1
9.34,8.32,1
5.01,7.02,1
6.94,8.36,1
7.07,7.51,1
7.75,4.27,0
7.12,7.71,1
6.71,7.03,1
7.71,6.99,0
9.27,8.14,1
5.23,8.36,0
7.57,7.58,1
4.52,7.06,1
7.17,4.23,1
6.98,6.55,1
4.87,5.23,1
6.51,10.0,0
7.6,4.93,1
7.52,5.03,0
6.26,7.67,1
7.73,,0
8.08,6.71,1
8.87,8.99,1
6.4,6.86,0
7.36,6.45,1
7.68,8.32,1
9.04,5.57,0
6.05,7.43,1
6.34,6.49,1
7.28,7.84,1
7.86,7.93,1
8.67,9.44,1
7.98,,1
7.84,6.27,1
7.23,6.08,1
8.57,8.85,1
6.76,7.75,1
7.66,,1
6.43,6.82,0
8.16,6.69,1
6.64,8.77,1
8.18,6.06,1
6.77,6.66,1
8.22,5.41,1
6.68,5.15,1
8.22,,1
5.29,7.04,0
6.38,6.45,0
6.16,,1
6.6,7.98,1
4.5,7.46,0
7.31,7.26,0
8.76,5.85,1
6.8,6.66,0
4.51,,0
7.52,7.45,1
4.5,,1
8.68,8.28,0
6.03,5.61,1
7.7,7.93,0
7.28,5.42,1
7.77,7.29,1
8.41,7.08,1
8.39,4.38,0
6.56,7.17,1
8.65,,0
7.19,7.05,1
5.19,5.76,0
7.04,8.02,0
7.78,9.48,1
6.5,9.59,0
6.99,7.88,0
6.39,5.45,1
9.13,4.93,0
8.12,4.63,1
7.58,6.58,0
8.5,5.83,1
8.82,6.91,1
5.98,8.12,1
7.87,6.6,1
7.0,6.18,1
6.0,6.35,0
8.56,9.53,1
6.59,5.34,1
8.32,6.1,1
7.52,7.56,1
6.93,6.98,1
5.59,7.64,1
6.34,6.27,1
6.32,8.93,1
6.0,5.31,1
6.79,7.24,1
7.16,5.42,1
8.8,8.35,1
7.54,4.33,1
6.93,5.45,1
6.62,5.81,0
7.27,6.06,0
7.25,7.42,1
7.61,5.67,1
6.64,8.81,0
7.89,7.5,1
5.28,6.04,1
6.76,,1
7.9,9.11,1
8.72,,1
6.88,6.88,1
6.11,3.0,0
7.42,7.82,1
8.55,9.29,0
7.84,6.89,1
7.97,5.58,1
6.71,6.95,0
7.32,5.03,1
6.32,,0
7.13,4.98,1
5.43,5.74,1
7.05,5.99,1
7.52,7.23,0
5.3,7.17,1
7.58,6.41,0
8.37,5.55,0
6.05,5.25,1
5.67,7.25,1
7.26,7.84,0
7.02,6.91,1
5.89,6.18,0
5.58,5.99,0
6.43,6.12,0
5.72,,1
8.92,,0
8.81,7.4,1
6.82,7.54,1
7.33,4.73,0
5.75,8.5,1
8.31,5.67,1
5.17,6.84,0
6.3,6.96,0
7.65,6.58,1
8.24,7.52,1
5.13,8.64,1
5.53,8.92,1
8.57,7.67,1
7.16,5.48,1
8.86,5.03,1
7.57,9.48,1
9.98,5.64,1
7.77,5.66,1
6.54,9.43,1
8.67,5.72,1
6.72,8.28,1
6.22,6.79,1
7.52,7.82,1
8.71,6.44,1
6.2,,1
6.49,6.34,1
8.03,4.61,1
7.75,4.25,1
7.25,,1
6.73,5.99,1
5.78,6.68,0
8.89,5.63,1
8.4,5.76,1
6.3,7.59,1
7.24,7.51,1
5.81,6.45,1
6.28,6.02,0
5.62,6.86,0
6.73,7.62,1
5.59,,1
6.08,8.29,1
6.97,6.01,0
7.14,7.13,0
5.25,7.75,1
9.91,6.09,1
5.5,7.18,1
7.67,,0
6.67,5.76,1
8.02,9.33,1
9.26,10.0,1
6.06,6.24,1
5.27,7.27,1
4.91,6.72,0
7.35,7.64,1
5.43,,1
6.17,6.76,1
6.59,6.07,1
7.1,7.15,1
6.2,8.28,1
6.72,7.41,0
5.02,8.3,1
6.3,9.5,1
5.03,6.98,1
5.76,,1
7.69,6.71,1
7.38,9.26,1
6.2,5.67,1
7.38,6.51,1
6.94,8.26,1
6.61,4.81,1
8.86,6.09,0
7.09,6.7,0
6.75,7.85,1
5.8,5.45,1
5.56,5.93,1
8.08,3.18,1
5.37,7.19,1
7.57,8.06,1
8.81,7.92,1
6.78,6.73,1
7.61,6.29,1
6.03,9.54,1
6.58,7.26,1
5.24,,1
5.34,7.49,1
7.79,8.14,1
9.43,7.48,1
4.6,9.39,1
6.26,8.26,0
6.31,6.64,1
8.39,6.11,0
8.86,7.58,1
7.4,9.04,1
7.08,7.96,0
5.33,3.29,1
8.06,,1
5.27,6.22,1
7.88,5.7,1
7.49,5.86,1
9.09,,1
7.43,5.24,0
8.14,6.81,1
7.61,,1
6.62,7.55,1
8.09,7.43,1
8.68,8.48,0
8.58,5.54,0
4.5,8.21,0
6.69,5.99,0
6.41,5.71,0
6.59,4.76,0
7.33,6.24,1
8.37,6.68,0
5.94,6.76,0
6.06,4.67,0
8.29,5.31,1
6.55,6.43,1
6.33,6.85,1
7.97,7.68,1
7.96,8.62,1
7.5,6.71,0
9.42,7.65,1
7.67,7.08,0
8.18,8.45,1
7.59,8.74,1
6.86,7.74,1
5.07,7.87,1
5.17,6.35,1
7.44,4.95,1
6.43,8.74,1
5.97,8.36,0
6.92,8.78,1
5.69,7.44,0
6.97,8.77,1
5.81,5.97,1
6.19,5.6,1
6.33,6.37,0
6.07,6.78,1
6.77,,0
6.57,8.01,1
8.08,3.0,0
6.66,4.58,1
5.87,7.36,1
6.16,6.94,1
5.33,4.24,1
9.2,4.54,1
5.23,7.51,1
7.71,,1
6.57,7.27,1
9.92,7.66,0
6.86,7.33,1
6.8,5.82,0
5.95,5.94,0
7.91,7.05,1
9.11,6.97,0
7.38,4.59,1
6.33,7.68,1
4.64,8.39,1
7.07,4.92,1
6.31,6.02,1
6.52,7.12,1
6.56,,1
6.78,7.52,0
7.54,7.16,1
5.72,6.45,0
6.67,8.39,1
7.16,7.8,1
6.5,7.96,1
8.03,4.97,0
9.38,4.43,1
7.34,9.71,1
7.17,4.7,1
7.02,7.6,1
4.93,7.62,0
5.35,8.25,0
8.12,5.29,1
7.56,5.92,1
8.82,7.21,1
6.8,,1
6.67,7.36,0
7.1,10.0,1
8.36,8.31,1
9.46,6.95,1
6.93,6.15,1
10.0,9.53,1
7.71,8.71,1
6.53,5.69,0
6.09,8.62,1
8.06,6.52,1
9.43,6.53,1
5.3,3.66,1
6.15,8.02,0
6.4,7.51,0
6.78,7.9,0
8.02,5.61,1
7.96,8.08,0
6.98,6.88,1
10.0,6.1,1
6.21,5.94,0
6.63,8.59,0
8.02,,1
5.85,6.36,0
7.69,,0
7.82,7.45,1
8.44,5.99,0
7.74,7.68,1
7.3,6.21,1
6.73,,0
7.3,6.62,1
5.71,5.14,1
7.87,8.45,1
7.78,6.25,1
7.6,7.02,1
6.48,,1
7.52,7.37,1
6.2,6.69,1
6.98,4.35,0
8.57,7.55,1
9.29,7.29,1
5.92,8.26,1
8.43,,1
9.77,6.91,1
6.05,8.16,1
9.07,,1
5.3,8.17,0
6.98,7.42,1
7.18,,0
6.6,7.07,0
6.54,7.16,0
6.89,6.24,1
8.66,5.12,1
6.27,6.8,1
9.44,6.09,1
7.04,,1
6.6,,1
8.11,3.61,1
7.6,6.11,0
6.07,5.75,1
6.34,,0
7.44,6.21,1
5.68,5.63,0
8.34,7.71,1
5.62,6.93,1
7.08,5.95,1
9.24,4.2,0
6.69,10.0,1
8.98,8.36,1
8.13,6.09,1
5.01,7.03,1
6.81,7.15,0
5.96,7.15,1
9.05,3.74,1
6.81,,1
5.91,7.3,1
7.33,6.27,0
8.31,7.49,1
8.56,6.5,1
7.89,5.81,1
8.67,4.7,0
6.22,7.39,0
7.7,9.38,1
5.99,6.04,0
5.72,6.51,1
4.85,6.85,0
7.79,,1
7.87,,1
9.51,4.7,0
9.12,5.54,1
7.47,6.35,0
5.48,6.85,0
6.51,6.71,1
7.24,7.04,1
6.38,5.9,1
7.56,6.63,1
7.22,5.09,0
5.31,7.15,0
7.63,6.43,1
7.1,7.21,0
6.79,6.43,1
6.15,7.47,1
6.2,6.08,0
6.59,6.82,1
4.55,7.31,1
8.14,6.67,1
8.5,9.05,0
6.65,6.4,0
7.43,8.66,1
6.58,7.21,1
5.77,7.09,0
9.34,5.1,0
8.5,5.52,1
7.03,6.91,1
6.44,5.72,0
5.88,8.3,1
6.69,7.94,1
9.77,6.17,1
7.97,10.0,1
6.99,7.49,1
9.56,5.71,1
4.5,7.95,0
7.51,8.22,1
6.74,,0
8.2,5.21,1
4.84,8.89,1
6.47,6.22,0
4.67,8.08,1
6.23,5.84,1
6.58,6.76,1
6.68,6.99,1
6.73,5.65,1
4.84,4.38,1
8.88,7.31,1
7.17,7.94,1
4.5,7.81,0
8.8,6.27,1
7.08,,1
7.27,7.03,1
8.69,6.85,1
6.4,6.07,1
8.26,7.79,1
7.49,6.72,1
6.35,10.0,1
8.56,6.56,1
8.3,6.52,1
7.4,4.27,1
6.95,5.33,0
6.66,7.72,1
4.5,8.33,0
5.83,7.15,0
6.82,7.42,1
6.91,7.64,1
8.72,6.11,0
7.46,4.66,1
7.4,4.07,0
8.15,9.81,1
6.24,4.1,1
6.78,7.12,1
7.14,7.28,1
8.42,4.99,1
6.23,3.53,0
6.62,6.89,0
7.66,7.06,1
4.5,7.57,0
7.29,9.27,0
8.03,5.82,0
4.5,5.42,0
5.12,,0
9.24,3.75,1
10.0,4.88,1
7.71,8.75,1
7.19,,1
6.86,8.19,0
6.62,7.81,0
5.09,3.94,0
7.11,7.54,1
6.99,8.28,0
8.78,,1
7.82,7.06,1
7.22,4.52,0
6.33,7.72,1
6.09,6.39,1
8.31,4.93,1
6.24,8.26,1
5.94,7.9,1
6.35,6.14,0
8.51,6.42,0
5.35,7.3,1
6.43,6.61,0
8.26,5.05,1
6.63,10.0,1
8.23,8.86,1
6.53,5.54,0
7.56,4.91,0
5.74,5.92,0
7.66,7.78,1
8.81,7.89,1
7.86,7.81,1
6.04,5.86,1
6.71,5.93,1
8.64,7.38,1
7.52,6.94,0
7.62,6.46,1
6.89,4.72,1
6.24,7.61,1
6.26,,1
8.06,,1
7.33,5.95,0
5.77,,1
8.69,6.87,1
8.59,6.49,1
7.94,6.35,1
8.01,6.97,1
5.5,5.38,1
6.33,3.8,0
6.04,8.02,1
6.44,7.53,1
6.44,6.01,0
7.41,7.67,1
6.33,5.53,1
5.07,6.25,1
9.55,4.89,0
5.74,6.71,1
8.12,7.71,1
7.8,,0
8.75,5.67,1
8.44,7.47,1
8.53,9.6,0
8.4,6.81,1
7.61,,1
7.01,5.37,0
7.37,,0
6.28,6.7,0
6.98,6.74,1
4.53,5.81,0
4.5,,0
7.54,6.53,0
6.76,9.32,1
7.38,6.82,1
7.99,7.75,1
6.7,7.47,1
6.35,7.73,0
7.98,8.99,1
6.62,5.79,0
6.02,6.32,1
9.38,8.69,1
7.96,7.76,1
6.19,6.58,0
7.72,9.71,1
6.54,7.83,1
6.97,7.08,0
6.5,8.03,1
5.99,,0
4.58,7.76,0
4.65,7.82,1
7.6,6.88,0
6.89,6.43,1
8.89,6.16,0
9.89,7.4,1
5.96,6.44,1
5.23,,1
6.38,7.09,0
8.79,5.64,1
5.3,5.27,1
6.95,8.82,0
10.0,8.33,1
7.01,6.11,1
6.27,4.94,0
8.69,6.15,1
7.94,7.57,1
9.14,7.18,1
5.68,5.92,1
8.41,7.83,1
6.58,8.56,0
9.57,4.15,1
7.03,8.8,0
6.16,7.99,1
6.84,6.73,1
8.07,5.59,1
6.38,5.59,1
6.25,5.78,1
8.15,7.31,1
6.31,7.74,1
7.21,6.56,1
5.96,8.15,0
5.74,5.18,1
6.32,8.7,1
7.03,6.07,0
5.81,7.69,1
6.78,5.74,0
4.54,7.12,1
6.62,6.07,1
9.49,6.24,0
8.74,8.07,1
6.0,9.45,1
7.13,7.31,1
5.98,7.2,1
6.49,,1
5.64,6.53,1
7.75,7.16,1
8.22,3.36,0
5.84,8.83,1
6.25,6.65,1
8.23,7.49,1
5.58,5.29,1
6.98,8.84,1
6.7,4.99,0
6.9,7.2,0
5.26,6.28,0
7.51,6.53,1
6.76,6.96,1
6.95,5.89,0
6.42,7.56,1
8.72,7.16,1
8.91,6.27,1
6.6,5.2,1
5.58,4.4,0
6.3,8.17,1
8.49,,0
7.27,7.52,1
8.04,6.71,0
5.59,6.37,1
6.69,6.86,1
8.29,5.38,1
6.42,6.67,1
9.4,5.92,1
7.56,6.76,1
6.88,6.93,0
7.47,8.49,0
7.18,8.16,1
8.76,8.17,1
6.99,,0
6.21,,0
6.93,,1
7.48,5.02,1
6.61,6.29,1
8.26,7.11,1
7.18,,0
9.06,5.47,1
9.08,7.37,1
6.21,5.7,1
6.23,8.06,1
7.21,6.33,1
6.87,7.48,1
7.26,5.95,0
6.7,6.59,1
6.58,,1
8.04,6.26,0
7.16,6.15,0
5.22,,1
6.17,7.58,1
6.9,9.54,1
7.35,,1
6.79,9.08,1
6.19,8.66,1
7.63,5.8,1
6.12,6.15,0
8.47,6.35,1
7.18,,1
5.88,5.85,1
5.96,5.36,0
9.29,7.77,1
6.79,6.25,0
7.3,10.0,1
7.93,5.61,1
7.82,7.46,1
6.82,7.12,1
8.31,5.17,1
7.17,5.92,0
7.01,5.56,0
7.48,,1
6.02,6.21,0
8.94,8.24,1
4.5,7.13,0
6.71,6.35,1
5.97,6.03,1
6.28,6.06,1
6.34,7.92,0
8.08,8.5,0
7.58,,0
6.47,6.17,0
7.3,6.9,1
7.51,6.26,0
9.27,,1
5.82,,1
6.47,8.31,1
8.07,5.62,1
5.89,6.56,1
7.81,8.25,0
5.48,5.7,0
7.41,6.07,1
5.95,5.52,1
4.75,5.57,0
8.36,5.8,0
5.93,6.26,0
6.88,5.96,0
6.35,5.94,1
7.43,7.42,1
5.84,5.44,1
6.69,7.32,0
7.54,8.2,0
7.32,4.82,0
7.23,6.78,1
6.58,8.26,0
7.09,6.69,1
7.13,7.32,1
8.51,6.58,1
8.25,6.59,1
5.61,8.9,1
7.59,8.4,0
7.48,6.57,1
6.24,,0
6.79,7.13,0
7.68,5.67,0
5.74,4.09,0
5.45,5.81,0
7.05,6.76,1
7.17,,1
6.05,4.62,1
8.23,9.05,1
8.5,3.77,1
6.89,,1
5.53,6.72,0
6.64,6.46,0
6.81,4.31,1
6.97,7.29,1
5.89,8.96,1
7.71,7.56,1
6.29,5.66,0
8.18,7.54,1
8.44,3.0,1
8.5,8.68,1
7.44,,0
5.81,4.76,0
6.56,6.96,0
6.25,5.56,1
6.37,7.2,0
6.77,5.26,1
4.57,6.0,1
6.43,7.45,1
7.28,7.69,0
6.6,4.73,1
6.58,6.61,0
6.26,6.49,0
7.3,6.56,1
4.99,6.18,0
8.02,6.21,1
8.46,,1
4.9,5.84,1
8.68,6.26,0
6.29,,1
5.79,8.35,0
7.84,8.06,1
8.15,6.96,1
7.19,8.51,0
7.6,6.33,1
5.5,7.26,0
8.57,6.91,1
4.5,7.39,1
6.3,7.23,0
7.38,6.32,0
8.37,7.85,1
7.94,7.27,1
6.42,8.21,1
7.96,8.65,1
7.75,6.13,0
9.62,5.65,1
5.64,7.5,0
6.2,6.92,1
7.1,7.77,1
7.55,3.0,0
8.56,8.0,1
8.29,,1
9.34,6.49,0
7.64,7.65,1
7.3,8.24,1
8.06,8.8,1
7.78,6.66,1
6.44,6.81,0
6.06,5.21,1
7.8,5.97,1
7.21,3.91,0
7.73,8.25,1
6.36,6.55,1
7.93,,0
6.64,6.6,1
6.8,6.96,1
7.01,7.08,1
4.5,,1
7.6,5.34,0
5.37,5.97,0
6.72,7.12,1
4.5,10.0,1
9.55,6.92,1
5.55,7.67,0
8.35,6.18,1
9.32,6.82,1
8.63,6.64,1
6.85,6.22,0
7.22,7.69,0
8.24,9.07,1
5.5,4.39,0
7.78,8.88,0
5.96,7.92,1
5.69,6.34,0
8.71,5.34,1
8.82,5.45,1
5.61,5.2,0
6.69,,0
8.76,7.92,1
7.81,5.05,0
7.81,5.99,1
8.65,7.5,1
6.11,7.59,1
7.45,7.62,0
7.68,6.57,1
8.34,6.42,1
6.92,5.96,1
7.93,8.99,1
6.79,5.77,1
6.48,7.48,1
6.01,7.83,1
7.77,6.84,1
7.08,9.65,1
5.91,6.88,1
4.59,7.53,1
8.99,6.59,0
7.46,7.54,1
7.56,7.2,1
7.81,,0
8.15,8.26,1
7.79,6.05,1
8.69,5.7,0
7.84,7.8,1
8.03,,1
7.71,6.89,1
6.43,7.15,0
8.24,7.12,1
4.5,8.2,1
6.41,7.33,1
8.04,6.79,1
7.16,7.93,1
7.5,6.53,1
7.62,6.48,1
4.7,6.89,0
6.92,5.27,0
4.87,,1
8.84,6.94,1
7.3,7.17,1
6.83,7.19,1
7.99,5.01,0
6.53,6.81,1
6.87,7.56,1
6.59,6.7,1
6.43,7.72,1
8.29,7.26,0
8.52,7.42,1
6.35,8.59,1
6.91,,1
6.85,6.15,1
6.85,6.68,1
7.56,5.98,1
6.85,7.53,1
5.09,6.82,0
7.29,6.1,1
7.24,6.23,1
7.65,8.25,1
4.5,8.07,1
6.22,5.84,1
7.43,6.45,0
5.94,5.77,1
4.88,6.73,1
7.29,7.8,0
7.0,6.36,0
7.66,7.23,1
6.51,3.63,0
7.03,3.98,0
6.04,4.07,1
5.92,8.33,1
6.2,6.67,1
5.48,7.59,1
7.71,7.35,1
7.6,5.66,1
7.83,6.1,0
7.6,7.09,0
9.13,,1
5.88,7.04,1
6.18,8.08,1
8.61,,1
6.82,4.46,0
6.43,5.12,0
5.07,4.93,0
6.71,5.11,0
8.83,6.25,0
8.04,,1
6.82,5.08,0
7.95,8.62,1
4.97,7.35,1
6.64,,1
5.63,6.22,1
9.17,6.74,1
7.94,6.47,0
6.39,6.73,1
9.3,6.22,0
6.66,5.94,1
8.24,9.2,1
8.44,8.78,1
8.34,6.89,1
7.01,6.99,1
7.45,,0
6.48,8.09,1
6.96,8.33,1
6.31,,0
7.28,6.48,0
6.58,5.49,1
6.34,5.88,1
7.35,4.82,1
5.11,6.3,1
7.51,9.61,1
9.76,8.67,1
10.0,6.34,1
7.14,4.87,1
7.5,5.97,1
6.47,6.28,1
6.71,6.69,0
6.54,5.85,1
8.83,7.97,1
7.3,7.83,1
4.77,6.91,1
7.73,6.9,1
7.37,7.8,1
7.23,6.11,0
6.68,5.94,1
4.5,6.33,1
7.84,7.25,1
5.98,6.21,0
5.99,,0
8.22,7.05,1
6.52,8.59,1
6.91,4.82,1
6.33,6.78,1
6.14,7.39,1
5.32,4.82,0
7.95,6.17,1
4.74,7.09,0
7.25,,0
6.38,7.95,1
5.82,7.02,0
8.91,6.27,1
6.97,,1
7.29,9.1,1
6.22,6.54,1
9.67,9.16,1
6.36,5.86,1
6.86,9.11,1
7.81,6.61,1
9.37,4.99,1
8.26,8.23,1
6.99,6.36,1
4.95,5.88,1
6.47,7.57,1
8.4,6.67,1
7.56,6.39,0
7.31,6.51,0
6.28,7.86,1
5.17,4.2,1
8.51,6.22,1
9.58,7.49,1
7.52,8.14,0
7.69,7.29,0
7.14,6.49,1
8.03,6.1,1
6.5,7.01,0
7.65,8.04,1
8.55,6.88,1
8.13,6.61,1
8.34,7.48,0
7.64,4.57,0
6.2,6.59,1
5.71,8.5,0
5.89,6.87,1
7.16,8.55,0
8.0,7.59,0
8.35,7.7,1
7.14,6.59,1
7.35,5.74,0
7.59,5.16,0
5.56,7.72,1
6.08,8.43,1
6.07,5.62,0
6.96,7.78,1
8.26,7.44,1
4.5,6.43,0
10.0,6.86,1
6.29,6.44,1
7.78,6.53,0
6.77,6.78,1
6.76,6.33,0
